anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2018,6,Buenos Aires,35-39 años,Varón,24371,9605.67,0.39,0.05,0.02,0.4
2018,6,Buenos Aires,40-44 años,Mujer,84386,20982.01,0.25,0.16,0.04,0.23
2018,6,Buenos Aires,40-44 años,Varón,38189,11718.49,0.31,0.08,0.02,0.29
2018,6,Buenos Aires,45-49 años,Mujer,89148,20013.71,0.22,0.14,0.03,0.21
2018,6,Buenos Aires,45-49 años,Varón,117301,27968.88,0.24,0.21,0.05,0.22
2018,6,Buenos Aires,50-54 años,Mujer,59085,14393.42,0.24,0.12,0.03,0.22
2018,6,Buenos Aires,50-54 años,Varón,59469,15719.92,0.26,0.16,0.04,0.24
2018,6,Buenos Aires,55-59 años,Mujer,63813,15509.61,0.24,0.19,0.04,0.22
2018,6,Buenos Aires,55-59 años,Varón,111691,23106.84,0.21,0.26,0.05,0.18
2018,6,Buenos Aires,60-64 años,Mujer,59485,15463.98,0.26,0.17,0.04,0.22
2018,6,Buenos Aires,60-64 años,Varón,83613,16418.01,0.2,0.22,0.05,0.21
2018,6,Buenos Aires,65-69 años,Mujer,92936,16149.87,0.17,0.26,0.04,0.16
2018,6,Buenos Aires,65-69 años,Varón,47407,10919.66,0.23,0.15,0.03,0.22
2018,6,Buenos Aires,70-74 años,Mujer,47874,13024.27,0.27,0.19,0.04,0.23
2018,6,Buenos Aires,70-74 años,Varón,87883,20616.28,0.23,0.32,0.06,0.19
2018,6,Buenos Aires,75-79 años,Mujer,33232,7359.93,0.22,0.19,0.04,0.2
2018,6,Buenos Aires,75-79 años,Varón,34166,10558.47,0.31,0.17,0.05,0.3
2018,6,Buenos Aires,80+ años,Mujer,32404,7151.28,0.22,0.16,0.03,0.22
2018,6,Buenos Aires,80+ años,Varón,29978,10450.96,0.35,0.23,0.07,0.32
2018,10,Catamarca,20-24 años,Mujer,2160,944.9,0.44,0.14,0.06,0.43
2018,10,Catamarca,20-24 años,Varón,152,140.43,0.92,0.01,0.01,0.97
2018,10,Catamarca,25-29 años,Mujer,1562,678.18,0.43,0.11,0.05,0.41
2018,10,Catamarca,25-29 años,Varón,929,706.03,0.76,0.09,0.07,0.83
2018,10,Catamarca,30-34 años,Mujer,221,147.37,0.67,0.03,0.02,0.75
2018,10,Catamarca,30-34 años,Varón,865,622.73,0.72,0.07,0.05,0.69
2018,10,Catamarca,35-39 años,Mujer,986,575.5,0.58,0.09,0.06,0.65
2018,10,Catamarca,35-39 años,Varón,1624,820.17,0.51,0.14,0.07,0.53
2018,10,Catamarca,40-44 años,Mujer,1699,981.66,0.58,0.18,0.1,0.58
2018,10,Catamarca,40-44 años,Varón,1114,499.72,0.45,0.15,0.07,0.45
2018,10,Catamarca,45-49 años,Mujer,1586,703.88,0.44,0.16,0.07,0.46
2018,10,Catamarca,45-49 años,Varón,1125,672.37,0.6,0.2,0.12,0.61
2018,10,Catamarca,50-54 años,Mujer,761,392.34,0.52,0.11,0.06,0.54
2018,10,Catamarca,50-54 años,Varón,756,365.58,0.48,0.11,0.06,0.52
2018,10,Catamarca,55-59 años,Mujer,1151,460.91,0.4,0.23,0.09,0.41
2018,10,Catamarca,55-59 años,Varón,757,505.32,0.67,0.18,0.11,0.6
2018,10,Catamarca,60-64 años,Mujer,433,446.5,1.03,0.06,0.06,1.02
2018,10,Catamarca,60-64 años,Varón,1065,726.86,0.68,0.17,0.11,0.63
2018,10,Catamarca,65-69 años,Mujer,781,491.3,0.63,0.13,0.07,0.55
2018,10,Catamarca,65-69 años,Varón,172,154.06,0.9,0.03,0.03,1.04
2018,10,Catamarca,70-74 años,Mujer,1144,809.56,0.71,0.38,0.2,0.53
2018,10,Catamarca,70-74 años,Varón,295,236.28,0.8,0.11,0.08,0.78
2018,10,Catamarca,75-79 años,Mujer,389,346.8,0.89,0.14,0.12,0.87
2018,10,Catamarca,75-79 años,Varón,360,264.16,0.73,0.18,0.15,0.83
2018,10,Catamarca,80+ años,Mujer,653,382.8,0.59,0.24,0.12,0.51
2018,10,Catamarca,80+ años,Varón,97,99.76,1.03,0.11,0.14,1.34
2018,14,Córdoba,20-24 años,Mujer,15334,6647,0.43,0.11,0.05,0.43
2018,14,Córdoba,20-24 años,Varón,2060,1491.5,0.72,0.02,0.01,0.75
2018,14,Córdoba,25-29 años,Mujer,10245,4893.31,0.48,0.07,0.03,0.49
2018,14,Córdoba,25-29 años,Varón,2968,1848.71,0.62,0.02,0.02,0.64
2018,14,Córdoba,30-34 años,Mujer,17222,6412.48,0.37,0.14,0.05,0.35
2018,14,Córdoba,30-34 años,Varón,6370,3270.86,0.51,0.06,0.03,0.53
2018,14,Córdoba,35-39 años,Mujer,9599,4407.93,0.46,0.08,0.03,0.43
2018,14,Córdoba,35-39 años,Varón,5860,3769.48,0.64,0.06,0.04,0.64
2018,14,Córdoba,40-44 años,Mujer,11840,4486.88,0.38,0.09,0.03,0.36
2018,14,Córdoba,40-44 años,Varón,12196,6129.2,0.5,0.13,0.06,0.47
2018,14,Córdoba,45-49 años,Mujer,10987,5191.88,0.47,0.14,0.06,0.45
2018,14,Córdoba,45-49 años,Varón,21824,8570.92,0.39,0.23,0.08,0.35
2018,14,Córdoba,50-54 años,Mujer,16791,6800.6,0.41,0.21,0.08,0.37
2018,14,Córdoba,50-54 años,Varón,10616,4765.13,0.45,0.14,0.06,0.42
2018,14,Córdoba,55-59 años,Mujer,8909,3976.55,0.45,0.25,0.09,0.37
2018,14,Córdoba,55-59 años,Varón,20295,6275.11,0.31,0.23,0.07,0.3
2018,14,Córdoba,60-64 años,Mujer,27410,7660.99,0.28,0.28,0.07,0.25
2018,14,Córdoba,60-64 años,Varón,12473,5431.91,0.44,0.17,0.07,0.42
2018,14,Córdoba,65-69 años,Mujer,26309,7744.85,0.29,0.3,0.07,0.23
2018,14,Córdoba,65-69 años,Varón,15831,5119.03,0.32,0.25,0.07,0.27
2018,14,Córdoba,70-74 años,Mujer,13477,5565.92,0.41,0.27,0.09,0.35
2018,14,Córdoba,70-74 años,Varón,9878,5392.29,0.55,0.23,0.11,0.46
2018,14,Córdoba,75-79 años,Mujer,4781,2184,0.46,0.11,0.05,0.49
2018,14,Córdoba,75-79 años,Varón,4195,1915.03,0.46,0.15,0.07,0.49
2018,14,Córdoba,80+ años,Mujer,4221,3220.56,0.76,0.08,0.06,0.7
2018,14,Córdoba,80+ años,Varón,4831,2648.46,0.55,0.22,0.1,0.46
2018,18,Corrientes,20-24 años,Mujer,4615,2435.68,0.53,0.12,0.06,0.54
2018,18,Corrientes,20-24 años,Varón,4115,2648.31,0.64,0.1,0.07,0.67
2018,18,Corrientes,25-29 años,Mujer,3608,1372.44,0.38,0.1,0.04,0.37
2018,18,Corrientes,25-29 años,Varón,0,0,NA,0,0,NA
2018,18,Corrientes,30-34 años,Mujer,6430,3066.28,0.48,0.15,0.06,0.43
2018,18,Corrientes,30-34 años,Varón,2090,1116.83,0.53,0.08,0.04,0.52
2018,18,Corrientes,35-39 años,Mujer,5411,2261.1,0.42,0.16,0.06,0.38
2018,18,Corrientes,35-39 años,Varón,3439,2147.55,0.62,0.11,0.07,0.63
2018,18,Corrientes,40-44 años,Mujer,1300,697.96,0.54,0.05,0.03,0.55
2018,18,Corrientes,40-44 años,Varón,231,154.48,0.67,0.01,0.01,0.7
2018,18,Corrientes,45-49 años,Mujer,3660,2006.85,0.55,0.16,0.08,0.5
2018,18,Corrientes,45-49 años,Varón,2999,1700.26,0.57,0.12,0.06,0.52
2018,18,Corrientes,50-54 años,Mujer,6048,2401.71,0.4,0.32,0.11,0.36
2018,18,Corrientes,50-54 años,Varón,1301,810.42,0.62,0.08,0.05,0.7
2018,18,Corrientes,55-59 años,Mujer,3022,1376.13,0.46,0.11,0.05,0.46
2018,18,Corrientes,55-59 años,Varón,2535,2083.96,0.82,0.12,0.1,0.85
2018,18,Corrientes,60-64 años,Mujer,7052,3039.49,0.43,0.38,0.12,0.31
2018,18,Corrientes,60-64 años,Varón,2055,1002.41,0.49,0.12,0.06,0.53
2018,18,Corrientes,65-69 años,Mujer,3070,975.51,0.32,0.2,0.07,0.33
2018,18,Corrientes,65-69 años,Varón,3017,1293.61,0.43,0.16,0.08,0.5
2018,18,Corrientes,70-74 años,Mujer,3172,2118.4,0.67,0.3,0.16,0.52
2018,18,Corrientes,70-74 años,Varón,1415,1132.15,0.8,0.15,0.1,0.67
2018,18,Corrientes,75-79 años,Mujer,1793,1139.83,0.64,0.19,0.1,0.54
2018,18,Corrientes,75-79 años,Varón,1841,822.16,0.45,0.47,0.15,0.33
2018,18,Corrientes,80+ años,Mujer,3722,1318.58,0.35,0.32,0.09,0.3
2018,18,Corrientes,80+ años,Varón,1251,572.09,0.46,0.22,0.12,0.55
2018,22,Chaco,20-24 años,Mujer,1858,996.62,0.54,0.05,0.02,0.53
2018,22,Chaco,20-24 años,Varón,712,666.47,0.94,0.02,0.02,0.96
2018,22,Chaco,25-29 años,Mujer,901,755.02,0.84,0.02,0.02,0.89
2018,22,Chaco,25-29 años,Varón,632,628.5,0.99,0.02,0.02,1.08
2018,22,Chaco,30-34 años,Mujer,2418,1150.91,0.48,0.06,0.03,0.46
2018,22,Chaco,30-34 años,Varón,1468,1042.72,0.71,0.05,0.04,0.74
2018,22,Chaco,35-39 años,Mujer,3372,1241.2,0.37,0.09,0.03,0.37
2018,22,Chaco,35-39 años,Varón,0,0,NA,0,0,NA
2018,22,Chaco,40-44 años,Mujer,1468,1492.73,1.02,0.06,0.06,0.95
2018,22,Chaco,40-44 años,Varón,3986,1685.62,0.42,0.12,0.05,0.39
2018,22,Chaco,45-49 años,Mujer,3360,1273.78,0.38,0.14,0.05,0.39
2018,22,Chaco,45-49 años,Varón,2430,1372.56,0.56,0.1,0.06,0.54
2018,22,Chaco,50-54 años,Mujer,4669,1423.18,0.3,0.22,0.06,0.29
2018,22,Chaco,50-54 años,Varón,0,0,NA,0,0,NA
2018,22,Chaco,55-59 años,Mujer,2103,905.31,0.43,0.1,0.04,0.4
2018,22,Chaco,55-59 años,Varón,3371,1629.06,0.48,0.17,0.08,0.48
2018,22,Chaco,60-64 años,Mujer,3603,2242.83,0.62,0.19,0.11,0.57
2018,22,Chaco,60-64 años,Varón,8933,3216.21,0.36,0.32,0.11,0.34
2018,22,Chaco,65-69 años,Mujer,2548,1054.75,0.41,0.19,0.09,0.47
2018,22,Chaco,65-69 años,Varón,2219,1079.09,0.49,0.14,0.07,0.49
2018,22,Chaco,70-74 años,Mujer,5405,1835.59,0.34,0.36,0.1,0.28
2018,22,Chaco,70-74 años,Varón,1207,596.94,0.49,0.15,0.09,0.55
2018,22,Chaco,75-79 años,Mujer,1516,581.16,0.38,0.19,0.08,0.43
2018,22,Chaco,75-79 años,Varón,209,194.91,0.93,0.1,0.08,0.8
2018,22,Chaco,80+ años,Mujer,3221,2142.2,0.67,0.45,0.21,0.47
2018,22,Chaco,80+ años,Varón,299,256.03,0.86,0.04,0.05,1.22
2018,26,Chubut,20-24 años,Mujer,963,574.66,0.6,0.04,0.02,0.65
2018,26,Chubut,20-24 años,Varón,0,0,NA,0,0,NA
2018,26,Chubut,25-29 años,Mujer,3505,1499.26,0.43,0.15,0.06,0.42
2018,26,Chubut,25-29 años,Varón,517,579.77,1.12,0.02,0.03,1.28
2018,26,Chubut,30-34 años,Mujer,3901,1517.26,0.39,0.17,0.06,0.36
2018,26,Chubut,30-34 años,Varón,1145,809.03,0.71,0.07,0.05,0.69
2018,26,Chubut,35-39 años,Mujer,3287,1073.97,0.33,0.17,0.05,0.3
2018,26,Chubut,35-39 años,Varón,2105,929.6,0.44,0.09,0.04,0.44
2018,26,Chubut,40-44 años,Mujer,748,510.16,0.68,0.04,0.03,0.67
2018,26,Chubut,40-44 años,Varón,2229,1194.01,0.54,0.1,0.05,0.53
2018,26,Chubut,45-49 años,Mujer,1323,778.97,0.59,0.1,0.06,0.62
2018,26,Chubut,45-49 años,Varón,2413,1291.62,0.54,0.13,0.06,0.5
2018,26,Chubut,50-54 años,Mujer,4773,2533.54,0.53,0.25,0.11,0.45
2018,26,Chubut,50-54 años,Varón,755,511.57,0.68,0.06,0.04,0.72
2018,26,Chubut,55-59 años,Mujer,1183,567.97,0.48,0.11,0.06,0.52
2018,26,Chubut,55-59 años,Varón,2487,1428.69,0.57,0.24,0.13,0.53
2018,26,Chubut,60-64 años,Mujer,2712,1024.63,0.38,0.32,0.09,0.28
2018,26,Chubut,60-64 años,Varón,767,520.75,0.68,0.09,0.06,0.72
2018,26,Chubut,65-69 años,Mujer,2318,1018.67,0.44,0.23,0.08,0.35
2018,26,Chubut,65-69 años,Varón,3065,1566.82,0.51,0.35,0.16,0.46
2018,26,Chubut,70-74 años,Mujer,501,396.23,0.79,0.13,0.1,0.76
2018,26,Chubut,70-74 años,Varón,1616,796.09,0.49,0.33,0.14,0.43
2018,26,Chubut,75-79 años,Mujer,200,160.26,0.8,0.1,0.1,0.95
2018,26,Chubut,75-79 años,Varón,0,0,NA,0,0,NA
2018,26,Chubut,80+ años,Mujer,686,460.3,0.67,0.13,0.08,0.6
2018,26,Chubut,80+ años,Varón,2724,1344.44,0.49,0.42,0.17,0.42
2018,30,Entre Ríos,20-24 años,Mujer,2027,1214.36,0.6,0.05,0.03,0.48
2018,30,Entre Ríos,20-24 años,Varón,1079,816.32,0.76,0.02,0.01,0.71
2018,30,Entre Ríos,25-29 años,Mujer,2496,842.5,0.34,0.06,0.02,0.34
2018,30,Entre Ríos,25-29 años,Varón,451,465.39,1.03,0.01,0.01,1.09
2018,30,Entre Ríos,30-34 años,Mujer,3955,1334.54,0.34,0.11,0.04,0.34
2018,30,Entre Ríos,30-34 años,Varón,347,335.55,0.97,0.01,0.01,0.98
2018,30,Entre Ríos,35-39 años,Mujer,5567,1565.8,0.28,0.12,0.03,0.26
2018,30,Entre Ríos,35-39 años,Varón,680,456.85,0.67,0.02,0.01,0.68
2018,30,Entre Ríos,40-44 años,Mujer,2235,805.35,0.36,0.07,0.02,0.33
2018,30,Entre Ríos,40-44 años,Varón,3015,1582.16,0.52,0.08,0.04,0.51
2018,30,Entre Ríos,45-49 años,Mujer,7171,2621.59,0.37,0.19,0.06,0.34
2018,30,Entre Ríos,45-49 años,Varón,2539,1406.21,0.55,0.1,0.05,0.51
2018,30,Entre Ríos,50-54 años,Mujer,3487,2055.5,0.59,0.12,0.06,0.54
2018,30,Entre Ríos,50-54 años,Varón,1628,771.34,0.47,0.06,0.03,0.49
2018,30,Entre Ríos,55-59 años,Mujer,9805,2889.93,0.29,0.31,0.07,0.21
2018,30,Entre Ríos,55-59 años,Varón,980,624.8,0.64,0.06,0.04,0.65
2018,30,Entre Ríos,60-64 años,Mujer,5700,1789.33,0.31,0.24,0.06,0.25
2018,30,Entre Ríos,60-64 años,Varón,5762,1873.94,0.33,0.2,0.06,0.29
2018,30,Entre Ríos,65-69 años,Mujer,4413,1619.3,0.37,0.15,0.05,0.34
2018,30,Entre Ríos,65-69 años,Varón,2428,982.34,0.4,0.17,0.07,0.39
2018,30,Entre Ríos,70-74 años,Mujer,2802,1043.69,0.37,0.19,0.06,0.32
2018,30,Entre Ríos,70-74 años,Varón,4180,1362.71,0.33,0.27,0.08,0.3
2018,30,Entre Ríos,75-79 años,Mujer,4334,1848.27,0.43,0.26,0.09,0.36
2018,30,Entre Ríos,75-79 años,Varón,2698,1089.5,0.4,0.24,0.08,0.34
2018,30,Entre Ríos,80+ años,Mujer,3240,909.3,0.28,0.21,0.06,0.28
2018,30,Entre Ríos,80+ años,Varón,1457,860.6,0.59,0.14,0.09,0.64
2018,34,Formosa,20-24 años,Mujer,1180,957.15,0.81,0.05,0.04,0.89
2018,34,Formosa,20-24 años,Varón,0,0,NA,0,0,NA
2018,34,Formosa,25-29 años,Mujer,182,125.45,0.69,0.02,0.01,0.7
2018,34,Formosa,25-29 años,Varón,0,0,NA,0,0,NA
2018,34,Formosa,30-34 años,Mujer,1438,758.71,0.53,0.08,0.04,0.58
2018,34,Formosa,30-34 años,Varón,1539,941.45,0.61,0.12,0.07,0.57
2018,34,Formosa,35-39 años,Mujer,1421,572.02,0.4,0.09,0.04,0.43
2018,34,Formosa,35-39 años,Varón,0,0,NA,0,0,NA
2018,34,Formosa,40-44 años,Mujer,796,502.12,0.63,0.09,0.05,0.61
2018,34,Formosa,40-44 años,Varón,1124,801.84,0.71,0.08,0.06,0.73
2018,34,Formosa,45-49 años,Mujer,1962,871.18,0.44,0.16,0.07,0.44
2018,34,Formosa,45-49 años,Varón,1296,708.8,0.55,0.1,0.05,0.51
2018,34,Formosa,50-54 años,Mujer,3974,1341.46,0.34,0.31,0.09,0.29
2018,34,Formosa,50-54 años,Varón,2963,929.1,0.31,0.38,0.1,0.25
2018,34,Formosa,55-59 años,Mujer,1455,710.44,0.49,0.14,0.06,0.45
2018,34,Formosa,55-59 años,Varón,2084,764.21,0.37,0.19,0.08,0.39
2018,34,Formosa,60-64 años,Mujer,213,159.47,0.75,0.03,0.03,0.78
2018,34,Formosa,60-64 años,Varón,2101,777.64,0.37,0.26,0.09,0.34
2018,34,Formosa,65-69 años,Mujer,1046,428.51,0.41,0.18,0.07,0.38
2018,34,Formosa,65-69 años,Varón,1578,796.51,0.5,0.31,0.13,0.43
2018,34,Formosa,70-74 años,Mujer,1483,723.11,0.49,0.3,0.12,0.39
2018,34,Formosa,70-74 años,Varón,710,436.55,0.61,0.18,0.1,0.55
2018,34,Formosa,75-79 años,Mujer,869,370.08,0.43,0.18,0.07,0.37
2018,34,Formosa,75-79 años,Varón,1068,589.01,0.55,0.22,0.11,0.51
2018,34,Formosa,80+ años,Mujer,1884,596.09,0.32,0.52,0.11,0.22
2018,34,Formosa,80+ años,Varón,1098,581.32,0.53,0.31,0.15,0.48
2018,38,Jujuy,20-24 años,Mujer,1356,707.72,0.52,0.05,0.03,0.57
2018,38,Jujuy,20-24 años,Varón,0,0,NA,0,0,NA
2018,38,Jujuy,25-29 años,Mujer,1426,1433.52,1.01,0.04,0.05,1.05
2018,38,Jujuy,25-29 años,Varón,486,549.49,1.13,0.02,0.03,1.36
2018,38,Jujuy,30-34 años,Mujer,957,603.21,0.63,0.05,0.03,0.62
2018,38,Jujuy,30-34 años,Varón,830,634.01,0.76,0.05,0.03,0.72
2018,38,Jujuy,35-39 años,Mujer,4148,1864.89,0.45,0.16,0.07,0.43
2018,38,Jujuy,35-39 años,Varón,1708,1266.51,0.74,0.07,0.05,0.71
2018,38,Jujuy,40-44 años,Mujer,913,556.11,0.61,0.04,0.02,0.59
2018,38,Jujuy,40-44 años,Varón,1791,857.15,0.48,0.12,0.06,0.47
2018,38,Jujuy,45-49 años,Mujer,2496,1070.06,0.43,0.14,0.05,0.4
2018,38,Jujuy,45-49 años,Varón,1345,823.42,0.61,0.07,0.05,0.63
2018,38,Jujuy,50-54 años,Mujer,2608,1199.88,0.46,0.14,0.06,0.44
2018,38,Jujuy,50-54 años,Varón,2640,1124.81,0.43,0.14,0.06,0.45
2018,38,Jujuy,55-59 años,Mujer,2379,1171.86,0.49,0.19,0.1,0.52
2018,38,Jujuy,55-59 años,Varón,1234,621.78,0.5,0.1,0.06,0.58
2018,38,Jujuy,60-64 años,Mujer,3623,1123.8,0.31,0.32,0.08,0.25
2018,38,Jujuy,60-64 años,Varón,977,170.19,0.17,0.15,0.05,0.33
2018,38,Jujuy,65-69 años,Mujer,1384,762.76,0.55,0.13,0.07,0.52
2018,38,Jujuy,65-69 años,Varón,2188,1120.73,0.51,0.18,0.1,0.54
2018,38,Jujuy,70-74 años,Mujer,877,574.43,0.65,0.14,0.08,0.6
2018,38,Jujuy,70-74 años,Varón,480,369.99,0.77,0.05,0.04,0.79
2018,38,Jujuy,75-79 años,Mujer,328,246.79,0.75,0.08,0.06,0.79
2018,38,Jujuy,75-79 años,Varón,915,1047.3,1.14,0.13,0.14,1.1
2018,38,Jujuy,80+ años,Mujer,592,284.76,0.48,0.13,0.08,0.63
2018,38,Jujuy,80+ años,Varón,744,592.71,0.8,0.27,0.22,0.8
2018,42,La Pampa,20-24 años,Mujer,485,337.88,0.7,0.06,0.04,0.72
2018,42,La Pampa,20-24 años,Varón,1704,917.07,0.54,0.13,0.07,0.58
2018,42,La Pampa,25-29 años,Mujer,868,527.38,0.61,0.1,0.05,0.53
2018,42,La Pampa,25-29 años,Varón,0,0,NA,0,0,NA
2018,42,La Pampa,30-34 años,Mujer,2106,855.21,0.41,0.2,0.08,0.37
2018,42,La Pampa,30-34 años,Varón,578,462.84,0.8,0.06,0.05,0.84
2018,42,La Pampa,35-39 años,Mujer,1751,820.3,0.47,0.18,0.08,0.44
2018,42,La Pampa,35-39 años,Varón,2025,883.52,0.44,0.27,0.12,0.45
2018,42,La Pampa,40-44 años,Mujer,50,51.91,1.04,0.01,0.01,1.12
2018,42,La Pampa,40-44 años,Varón,554,380.27,0.69,0.09,0.07,0.82
2018,42,La Pampa,45-49 años,Mujer,567,380.24,0.67,0.09,0.07,0.83
2018,42,La Pampa,45-49 años,Varón,2368,898.37,0.38,0.29,0.09,0.32
2018,42,La Pampa,50-54 años,Mujer,629,281.22,0.45,0.12,0.06,0.48
2018,42,La Pampa,50-54 años,Varón,287,216.16,0.75,0.07,0.07,1.02
2018,42,La Pampa,55-59 años,Mujer,39,36.92,0.95,0.01,0.01,1.09
2018,42,La Pampa,55-59 años,Varón,651,251.5,0.39,0.13,0.05,0.4
2018,42,La Pampa,60-64 años,Mujer,2629,904.5,0.34,0.51,0.12,0.24
2018,42,La Pampa,60-64 años,Varón,1866,719.65,0.39,0.29,0.1,0.37
2018,42,La Pampa,65-69 años,Mujer,695,274.89,0.4,0.14,0.06,0.43
2018,42,La Pampa,65-69 años,Varón,310,249.69,0.81,0.11,0.1,0.93
2018,42,La Pampa,70-74 años,Mujer,611,318.18,0.52,0.13,0.07,0.58
2018,42,La Pampa,70-74 años,Varón,1039,559.4,0.54,0.29,0.15,0.52
2018,42,La Pampa,75-79 años,Mujer,530,410.01,0.77,0.19,0.13,0.68
2018,42,La Pampa,75-79 años,Varón,1176,702.45,0.6,0.33,0.17,0.51
2018,42,La Pampa,80+ años,Mujer,407,183.92,0.45,0.18,0.11,0.61
2018,42,La Pampa,80+ años,Varón,575,348.44,0.61,0.34,0.17,0.5
2018,46,La Rioja,20-24 años,Mujer,1614,947.47,0.59,0.11,0.07,0.6
2018,46,La Rioja,20-24 años,Varón,99,104.69,1.06,0.01,0.01,1.11
2018,46,La Rioja,25-29 años,Mujer,1506,861.44,0.57,0.12,0.07,0.55
2018,46,La Rioja,25-29 años,Varón,209,160.31,0.77,0.01,0.01,0.83
2018,46,La Rioja,30-34 años,Mujer,812,537.96,0.66,0.1,0.07,0.7
2018,46,La Rioja,30-34 años,Varón,1908,1064.76,0.56,0.12,0.06,0.53
2018,46,La Rioja,35-39 años,Mujer,1139,628.78,0.55,0.09,0.05,0.54
2018,46,La Rioja,35-39 años,Varón,1269,726.19,0.57,0.13,0.07,0.54
2018,46,La Rioja,40-44 años,Mujer,1621,903.65,0.56,0.13,0.07,0.56
2018,46,La Rioja,40-44 años,Varón,533,362,0.68,0.07,0.05,0.7
2018,46,La Rioja,45-49 años,Mujer,2247,1010.08,0.45,0.22,0.09,0.43
2018,46,La Rioja,45-49 años,Varón,37,40.77,1.1,0.01,0.01,1.28
2018,46,La Rioja,50-54 años,Mujer,2358,1137.95,0.48,0.34,0.13,0.39
2018,46,La Rioja,50-54 años,Varón,1271,764.21,0.6,0.17,0.11,0.62
2018,46,La Rioja,55-59 años,Mujer,2497,845.45,0.34,0.22,0.07,0.31
2018,46,La Rioja,55-59 años,Varón,1098,631.86,0.58,0.3,0.15,0.48
2018,46,La Rioja,60-64 años,Mujer,1215,639.56,0.53,0.34,0.12,0.34
2018,46,La Rioja,60-64 años,Varón,2530,1011.8,0.4,0.4,0.13,0.33
2018,46,La Rioja,65-69 años,Mujer,748,510.96,0.68,0.14,0.09,0.65
2018,46,La Rioja,65-69 años,Varón,2866,1167.33,0.41,0.46,0.16,0.34
2018,46,La Rioja,70-74 años,Mujer,1309,740.86,0.57,0.32,0.16,0.5
2018,46,La Rioja,70-74 años,Varón,1104,556.25,0.5,0.54,0.21,0.39
2018,46,La Rioja,75-79 años,Mujer,365,346.49,0.95,0.17,0.18,1.06
2018,46,La Rioja,75-79 años,Varón,447,466.35,1.04,0.33,0.27,0.8
2018,46,La Rioja,80+ años,Mujer,628,433.19,0.69,0.23,0.13,0.57
2018,46,La Rioja,80+ años,Varón,0,0,NA,0,0,NA
2018,50,Mendoza,20-24 años,Mujer,1444,1141.59,0.79,0.03,0.02,0.76
2018,50,Mendoza,20-24 años,Varón,3146,2124.26,0.68,0.05,0.04,0.75
2018,50,Mendoza,25-29 años,Mujer,5808,4197.66,0.72,0.08,0.06,0.76
2018,50,Mendoza,25-29 años,Varón,0,0,NA,0,0,NA
2018,50,Mendoza,30-34 años,Mujer,16308,7686.92,0.47,0.18,0.09,0.51
2018,50,Mendoza,30-34 años,Varón,780,970.85,1.24,0.02,0.02,1.19
2018,50,Mendoza,35-39 años,Mujer,6073,3439.98,0.57,0.14,0.07,0.49
2018,50,Mendoza,35-39 años,Varón,2071,2337.97,1.13,0.04,0.05,1.26
2018,50,Mendoza,40-44 años,Mujer,11282,4732.3,0.42,0.23,0.09,0.37
2018,50,Mendoza,40-44 años,Varón,5780,2778.21,0.48,0.12,0.06,0.48
2018,50,Mendoza,45-49 años,Mujer,4865,3132.41,0.64,0.11,0.07,0.62
2018,50,Mendoza,45-49 años,Varón,1645,1379.23,0.84,0.03,0.03,0.87
2018,50,Mendoza,50-54 años,Mujer,6414,3378.52,0.53,0.15,0.08,0.53
2018,50,Mendoza,50-54 años,Varón,2772,2492.82,0.9,0.07,0.06,0.87
2018,50,Mendoza,55-59 años,Mujer,3566,2295.03,0.64,0.13,0.07,0.52
2018,50,Mendoza,55-59 años,Varón,9273,3496.38,0.38,0.23,0.08,0.34
2018,50,Mendoza,60-64 años,Mujer,3019,1018.98,0.34,0.11,0.04,0.37
2018,50,Mendoza,60-64 años,Varón,11479,3296.7,0.29,0.36,0.1,0.27
2018,50,Mendoza,65-69 años,Mujer,5005,1564.6,0.31,0.17,0.06,0.37
2018,50,Mendoza,65-69 años,Varón,10927,4585.99,0.42,0.41,0.14,0.35
2018,50,Mendoza,70-74 años,Mujer,5814,1941.45,0.33,0.25,0.07,0.27
2018,50,Mendoza,70-74 años,Varón,6322,3501.18,0.55,0.26,0.13,0.51
2018,50,Mendoza,75-79 años,Mujer,1711,982.4,0.57,0.08,0.05,0.57
2018,50,Mendoza,75-79 años,Varón,6488,3307.02,0.51,0.3,0.13,0.45
2018,50,Mendoza,80+ años,Mujer,2184,1542.13,0.71,0.09,0.06,0.7
2018,50,Mendoza,80+ años,Varón,2305,1001.62,0.43,0.15,0.08,0.54
2018,54,Misiones,20-24 años,Mujer,2372,1352.26,0.57,0.07,0.04,0.56
2018,54,Misiones,20-24 años,Varón,2612,1165.49,0.45,0.06,0.03,0.44
2018,54,Misiones,25-29 años,Mujer,7339,2693.46,0.37,0.19,0.06,0.31
2018,54,Misiones,25-29 años,Varón,3152,1625.22,0.52,0.08,0.04,0.5
2018,54,Misiones,30-34 años,Mujer,2390,1087.88,0.46,0.08,0.03,0.43
2018,54,Misiones,30-34 años,Varón,1667,1137.93,0.68,0.07,0.04,0.66
2018,54,Misiones,35-39 años,Mujer,4164,1679.01,0.4,0.11,0.04,0.33
2018,54,Misiones,35-39 años,Varón,1515,860.52,0.57,0.05,0.03,0.56
2018,54,Misiones,40-44 años,Mujer,6453,2814.57,0.44,0.2,0.08,0.42
